"Device: BTH-1208LS"
"Serial Number: 1CA5AEE"
"Channel Count: 2"
"Sample Count: 16674"
"Start Time: 03/08/2018 3:31:58.246 PM"
"Scan Rate: 500"
"Sample","Date/Time","Position (V)","Température (V)"
"8767","03/08/2018 3:32:15.780 PM","2.565323835704480","0.475457963359077"
"8768","03/08/2018 3:32:15.782 PM","2.523809792706740","0.475457963359077"
"8769","03/08/2018 3:32:15.784 PM","2.489621757296850","0.475946363876574"
"8770","03/08/2018 3:32:15.786 PM","2.455433721886950","0.474481162324082"
"8771","03/08/2018 3:32:15.788 PM","2.589743860997260","0.473992761806585"
"8772","03/08/2018 3:32:15.790 PM","2.555555825587360","0.474969562841579"
"8773","03/08/2018 3:32:15.792 PM","2.523809792706740","0.475457963359077"
"8774","03/08/2018 3:32:15.794 PM","2.492063759826120","0.476434764394071"
"8775","03/08/2018 3:32:15.796 PM","2.455433721886950","0.478388366464060"
"8776","03/08/2018 3:32:15.798 PM","2.567765838233750","0.479853568016551"
"8777","03/08/2018 3:32:15.800 PM","2.557997828116640","0.479853568016551"
"8778","03/08/2018 3:32:15.802 PM","2.523809792706740","0.485714374226518"
"8779","03/08/2018 3:32:15.804 PM","2.482295749709010","0.484249172674026"
"8780","03/08/2018 3:32:15.806 PM","2.443223709240560","0.487179575779010"
"8781","03/08/2018 3:32:15.808 PM","2.570207840763030","0.488644777331501"
"8782","03/08/2018 3:32:15.810 PM","2.936508220154790","0.490598379401490"
"8783","03/08/2018 3:32:15.812 PM","3.014652301091700","0.493528782506473"
"8784","03/08/2018 3:32:15.814 PM","2.514041782589630","0.492063580953982"
"8785","03/08/2018 3:32:15.816 PM","2.565323835704480","0.494017183023971"
"8786","03/08/2018 3:32:15.818 PM","2.553113823058080","0.493040381988976"
"8787","03/08/2018 3:32:15.820 PM","2.514041782589630","0.489133177848998"
"8788","03/08/2018 3:32:15.822 PM","2.484737752238290","0.487667976296507"
"8789","03/08/2018 3:32:15.824 PM","2.457875724416230","0.486691175261512"
"8790","03/08/2018 3:32:15.826 PM","2.545787815470250","0.485225973709021"
"8791","03/08/2018 3:32:15.828 PM","2.565323835704480","0.485225973709021"
"8792","03/08/2018 3:32:15.830 PM","2.531135800294580","0.482783971121535"
"8793","03/08/2018 3:32:15.832 PM","2.499389767413960","0.480830369051546"
"8794","03/08/2018 3:32:15.834 PM","2.470085737062620","0.478876766981557"
"8795","03/08/2018 3:32:15.836 PM","2.531135800294580","0.477411565429065"
"8796","03/08/2018 3:32:15.838 PM","2.575091845821590","0.475946363876574"
"8797","03/08/2018 3:32:15.840 PM","2.545787815470250","0.474969562841579"
"8798","03/08/2018 3:32:15.842 PM","2.506715775001790","0.475457963359077"
"8799","03/08/2018 3:32:15.844 PM","2.465201732004060","0.474481162324082"
"8800","03/08/2018 3:32:15.846 PM","2.540903810411690","0.473504361289088"
"8801","03/08/2018 3:32:15.848 PM","2.570207840763030","0.474969562841579"
"8802","03/08/2018 3:32:15.850 PM","2.523809792706740","0.474969562841579"
"8803","03/08/2018 3:32:15.852 PM","2.489621757296850","0.477411565429065"
"8804","03/08/2018 3:32:15.854 PM","2.445665711769830","0.475946363876574"
"8805","03/08/2018 3:32:15.856 PM","2.594627866055820","0.478876766981557"
"8806","03/08/2018 3:32:15.858 PM","2.545787815470250","0.478388366464060"
"8807","03/08/2018 3:32:15.860 PM","2.504273772472520","0.480830369051546"
"8808","03/08/2018 3:32:15.862 PM","2.470085737062620","0.482783971121535"
"8809","03/08/2018 3:32:15.864 PM","2.479853747179730","0.485225973709021"
"8810","03/08/2018 3:32:15.866 PM","2.575091845821590","0.487667976296507"
"8811","03/08/2018 3:32:15.868 PM","2.553113823058080","0.488156376814004"
"8812","03/08/2018 3:32:15.870 PM","2.907204189803450","0.490598379401490"
"8813","03/08/2018 3:32:15.872 PM","2.987790273269640","0.493040381988976"
"8814","03/08/2018 3:32:15.874 PM","2.614163886290040","0.494017183023971"
"8815","03/08/2018 3:32:15.876 PM","2.514041782589630","0.494017183023971"
"8816","03/08/2018 3:32:15.878 PM","2.460317726945500","0.493528782506473"
"8817","03/08/2018 3:32:15.880 PM","2.555555825587360","0.489133177848998"
"8818","03/08/2018 3:32:15.882 PM","2.553113823058080","0.489133177848998"
"8819","03/08/2018 3:32:15.884 PM","2.509157777531070","0.489621578366496"
"8820","03/08/2018 3:32:15.886 PM","2.470085737062620","0.488156376814004"
"8821","03/08/2018 3:32:15.888 PM","2.565323835704480","0.487179575779010"
"8822","03/08/2018 3:32:15.890 PM","2.570207840763030","0.486202774744015"
"8823","03/08/2018 3:32:15.892 PM","2.540903810411690","0.482783971121535"
"8824","03/08/2018 3:32:15.894 PM","2.499389767413960","0.482295570604037"
"8825","03/08/2018 3:32:15.896 PM","2.465201732004060","0.479853568016551"
"8826","03/08/2018 3:32:15.898 PM","2.565323835704480","0.478876766981557"
"8827","03/08/2018 3:32:15.900 PM","2.562881833175200","0.479365167499054"
"8828","03/08/2018 3:32:15.902 PM","2.518925787648190","0.477899965946563"
"8829","03/08/2018 3:32:15.904 PM","2.484737752238290","0.475946363876574"
"8830","03/08/2018 3:32:15.906 PM","2.448107714299110","0.476923164911568"
"8831","03/08/2018 3:32:15.908 PM","2.594627866055820","0.478388366464060"
"8832","03/08/2018 3:32:15.910 PM","2.545787815470250","0.476434764394071"
"8833","03/08/2018 3:32:15.912 PM","2.494505762355400","0.477899965946563"
"8834","03/08/2018 3:32:15.914 PM","2.455433721886950","0.477411565429065"
"8835","03/08/2018 3:32:15.916 PM","2.536019805353130","0.480341968534049"
"8836","03/08/2018 3:32:15.918 PM","2.565323835704480","0.479853568016551"
"8837","03/08/2018 3:32:15.920 PM","2.523809792706740","0.482783971121535"
"8838","03/08/2018 3:32:15.922 PM","2.487179754767570","0.483272371639032"
"8839","03/08/2018 3:32:15.924 PM","2.448107714299110","0.486202774744015"
"8840","03/08/2018 3:32:15.926 PM","2.545787815470250","0.489133177848998"
"8841","03/08/2018 3:32:15.928 PM","2.582417853409420","0.491086779918987"
"8842","03/08/2018 3:32:15.930 PM","2.948718232801180","0.491086779918987"
"8843","03/08/2018 3:32:15.932 PM","2.882784164510670","0.494017183023971"
"8844","03/08/2018 3:32:15.934 PM","2.628815901465710","0.495970785093959"
"8845","03/08/2018 3:32:15.936 PM","2.531135800294580","0.494993984058965"
"8846","03/08/2018 3:32:15.938 PM","2.484737752238290","0.493040381988976"
"8847","03/08/2018 3:32:15.940 PM","2.448107714299110","0.490598379401490"
"8848","03/08/2018 3:32:15.942 PM","2.584859855938700","0.488644777331501"
"8849","03/08/2018 3:32:15.944 PM","2.553113823058080","0.486691175261512"
"8850","03/08/2018 3:32:15.946 PM","2.514041782589630","0.489621578366496"
"8851","03/08/2018 3:32:15.948 PM","2.479853747179730","0.485225973709021"
"8852","03/08/2018 3:32:15.950 PM","2.484737752238290","0.483760772156529"
"8853","03/08/2018 3:32:15.952 PM","2.604395876172930","0.483760772156529"
"8854","03/08/2018 3:32:15.954 PM","2.567765838233750","0.480341968534049"
"8855","03/08/2018 3:32:15.956 PM","2.518925787648190","0.478876766981557"
"8856","03/08/2018 3:32:15.958 PM","2.467643734533340","0.478876766981557"
"8857","03/08/2018 3:32:15.960 PM","2.440781706711280","0.477411565429065"
"8858","03/08/2018 3:32:15.962 PM","2.594627866055820","0.478388366464060"
"8859","03/08/2018 3:32:15.964 PM","2.545787815470250","0.475946363876574"
"8860","03/08/2018 3:32:15.966 PM","2.504273772472520","0.476434764394071"
"8861","03/08/2018 3:32:15.968 PM","2.455433721886950","0.475457963359077"
"8862","03/08/2018 3:32:15.970 PM","2.562881833175200","0.476434764394071"
"8863","03/08/2018 3:32:15.972 PM","2.572649843292310","0.478388366464060"
"8864","03/08/2018 3:32:15.974 PM","2.523809792706740","0.477899965946563"
"8865","03/08/2018 3:32:15.976 PM","2.479853747179730","0.478876766981557"
"8866","03/08/2018 3:32:15.978 PM","2.504273772472520","0.480830369051546"
"8867","03/08/2018 3:32:15.980 PM","2.577533848350870","0.482783971121535"
"8868","03/08/2018 3:32:15.982 PM","2.523809792706740","0.482783971121535"
"8869","03/08/2018 3:32:15.984 PM","2.484737752238290","0.486202774744015"
"8870","03/08/2018 3:32:15.986 PM","2.443223709240560","0.488156376814004"
"8871","03/08/2018 3:32:15.988 PM","2.474969742121170","0.489621578366496"
"8872","03/08/2018 3:32:15.990 PM","3.046398333972320","0.493040381988976"
"8873","03/08/2018 3:32:15.992 PM","2.953602237859740","0.495482384576462"
"8874","03/08/2018 3:32:15.994 PM","2.528693797765300","0.495482384576462"
"8875","03/08/2018 3:32:15.996 PM","2.455433721886950","0.495970785093959"
"8876","03/08/2018 3:32:15.998 PM","2.587301858467980","0.494993984058965"
"8877","03/08/2018 3:32:16.000 PM","2.550671820528810","0.491575180436485"
"8878","03/08/2018 3:32:16.002 PM","2.506715775001790","0.490598379401490"
"8879","03/08/2018 3:32:16.004 PM","2.470085737062620","0.489133177848998"
"8880","03/08/2018 3:32:16.006 PM","2.514041782589630","0.489133177848998"
"8881","03/08/2018 3:32:16.008 PM","2.587301858467980","0.488156376814004"
"8882","03/08/2018 3:32:16.010 PM","2.553113823058080","0.486691175261512"
"8883","03/08/2018 3:32:16.012 PM","2.511599780060350","0.483760772156529"
"8884","03/08/2018 3:32:16.014 PM","2.474969742121170","0.480830369051546"
"8885","03/08/2018 3:32:16.016 PM","2.514041782589630","0.480341968534049"
"8886","03/08/2018 3:32:16.018 PM","2.577533848350870","0.478876766981557"
"8887","03/08/2018 3:32:16.020 PM","2.538461807882410","0.477899965946563"
"8888","03/08/2018 3:32:16.022 PM","2.504273772472520","0.476923164911568"
"8889","03/08/2018 3:32:16.024 PM","2.470085737062620","0.476434764394071"
"8890","03/08/2018 3:32:16.026 PM","2.484737752238290","0.475457963359077"
"8891","03/08/2018 3:32:16.028 PM","2.584859855938700","0.475457963359077"
"8892","03/08/2018 3:32:16.030 PM","2.543345812940970","0.475946363876574"
"8893","03/08/2018 3:32:16.032 PM","2.499389767413960","0.477411565429065"
"8894","03/08/2018 3:32:16.034 PM","2.448107714299110","0.478388366464060"
"8895","03/08/2018 3:32:16.036 PM","2.582417853409420","0.477899965946563"
"8896","03/08/2018 3:32:16.038 PM","2.553113823058080","0.480830369051546"
"8897","03/08/2018 3:32:16.040 PM","2.514041782589630","0.482295570604037"
"8898","03/08/2018 3:32:16.042 PM","2.470085737062620","0.484249172674026"
"8899","03/08/2018 3:32:16.044 PM","2.440781706711280","0.486202774744015"
"8900","03/08/2018 3:32:16.046 PM","2.536019805353130","0.489133177848998"
"8901","03/08/2018 3:32:16.048 PM","2.599511871114370","0.491086779918987"
"8902","03/08/2018 3:32:16.050 PM","3.007326293503870","0.493040381988976"
"8903","03/08/2018 3:32:16.052 PM","2.848596129100770","0.494993984058965"
"8904","03/08/2018 3:32:16.054 PM","2.621489893877880","0.496459185611457"
"8905","03/08/2018 3:32:16.056 PM","2.555555825587360","0.496459185611457"
"8906","03/08/2018 3:32:16.058 PM","2.531135800294580","0.494993984058965"
"8907","03/08/2018 3:32:16.060 PM","2.484737752238290","0.492551981471479"
"8908","03/08/2018 3:32:16.062 PM","2.450549716828390","0.490598379401490"
"8909","03/08/2018 3:32:16.064 PM","2.599511871114370","0.489621578366496"
"8910","03/08/2018 3:32:16.066 PM","2.538461807882410","0.487667976296507"
"8911","03/08/2018 3:32:16.068 PM","2.501831769943240","0.487179575779010"
"8912","03/08/2018 3:32:16.070 PM","2.477411744650450","0.485225973709021"
"8913","03/08/2018 3:32:16.072 PM","2.540903810411690","0.485225973709021"
"8914","03/08/2018 3:32:16.074 PM","2.575091845821590","0.481318769569043"
"8915","03/08/2018 3:32:16.076 PM","2.545787815470250","0.479853568016551"
"8916","03/08/2018 3:32:16.078 PM","2.516483785118910","0.479853568016551"
"8917","03/08/2018 3:32:16.080 PM","2.482295749709010","0.476923164911568"
"8918","03/08/2018 3:32:16.082 PM","2.487179754767570","0.476923164911568"
"8919","03/08/2018 3:32:16.084 PM","2.579975850880150","0.476923164911568"
"8920","03/08/2018 3:32:16.086 PM","2.540903810411690","0.476923164911568"
"8921","03/08/2018 3:32:16.088 PM","2.501831769943240","0.474969562841579"
"8922","03/08/2018 3:32:16.090 PM","2.462759729474780","0.477899965946563"
"8923","03/08/2018 3:32:16.092 PM","2.538461807882410","0.479365167499054"
"8924","03/08/2018 3:32:16.094 PM","2.572649843292310","0.479853568016551"
"8925","03/08/2018 3:32:16.096 PM","2.536019805353130","0.479853568016551"
"8926","03/08/2018 3:32:16.098 PM","2.509157777531070","0.482783971121535"
"8927","03/08/2018 3:32:16.100 PM","2.460317726945500","0.481807170086540"
"8928","03/08/2018 3:32:16.102 PM","2.514041782589630","0.485714374226518"
"8929","03/08/2018 3:32:16.104 PM","2.567765838233750","0.487667976296507"
"8930","03/08/2018 3:32:16.106 PM","2.531135800294580","0.489621578366496"
"8931","03/08/2018 3:32:16.108 PM","2.545787815470250","0.492551981471479"
"8932","03/08/2018 3:32:16.110 PM","2.956044240389020","0.493040381988976"
"8933","03/08/2018 3:32:16.112 PM","2.975580260623250","0.495970785093959"
"8934","03/08/2018 3:32:16.114 PM","2.567765838233750","0.495970785093959"
"8935","03/08/2018 3:32:16.116 PM","2.482295749709010","0.496459185611457"
"8936","03/08/2018 3:32:16.118 PM","2.460317726945500","0.494993984058965"
"8937","03/08/2018 3:32:16.120 PM","2.577533848350870","0.493040381988976"
"8938","03/08/2018 3:32:16.122 PM","2.545787815470250","0.492551981471479"
"8939","03/08/2018 3:32:16.124 PM","2.487179754767570","0.492551981471479"
"8940","03/08/2018 3:32:16.126 PM","2.448107714299110","0.492063580953982"
"8941","03/08/2018 3:32:16.128 PM","2.587301858467980","0.491575180436485"
"8942","03/08/2018 3:32:16.130 PM","2.555555825587360","0.488644777331501"
"8943","03/08/2018 3:32:16.132 PM","2.514041782589630","0.485714374226518"
"8944","03/08/2018 3:32:16.134 PM","2.474969742121170","0.486202774744015"
"8945","03/08/2018 3:32:16.136 PM","2.523809792706740","0.481807170086540"
"8946","03/08/2018 3:32:16.138 PM","2.575091845821590","0.482783971121535"
"8947","03/08/2018 3:32:16.140 PM","2.540903810411690","0.479853568016551"
"8948","03/08/2018 3:32:16.142 PM","2.487179754767570","0.480830369051546"
"8949","03/08/2018 3:32:16.144 PM","2.457875724416230","0.478876766981557"
"8950","03/08/2018 3:32:16.146 PM","2.538461807882410","0.479365167499054"
"8951","03/08/2018 3:32:16.148 PM","2.567765838233750","0.478388366464060"
"8952","03/08/2018 3:32:16.150 PM","2.528693797765300","0.478876766981557"
"8953","03/08/2018 3:32:16.152 PM","2.496947764884680","0.480830369051546"
"8954","03/08/2018 3:32:16.154 PM","2.467643734533340","0.480341968534049"
"8955","03/08/2018 3:32:16.156 PM","2.501831769943240","0.482295570604037"
"8956","03/08/2018 3:32:16.158 PM","2.589743860997260","0.482783971121535"
"8957","03/08/2018 3:32:16.160 PM","2.536019805353130","0.483760772156529"
"8958","03/08/2018 3:32:16.162 PM","2.484737752238290","0.485225973709021"
"8959","03/08/2018 3:32:16.164 PM","2.435897701652720","0.489133177848998"
"8960","03/08/2018 3:32:16.166 PM","2.543345812940970","0.491086779918987"
"8961","03/08/2018 3:32:16.168 PM","2.589743860997260","0.493040381988976"
"8962","03/08/2018 3:32:16.170 PM","3.007326293503870","0.493528782506473"
"8963","03/08/2018 3:32:16.172 PM","2.858364139217880","0.496947586128954"
"8964","03/08/2018 3:32:16.174 PM","2.570207840763030","0.497924387163948"
"8965","03/08/2018 3:32:16.176 PM","2.562881833175200","0.497924387163948"
"8966","03/08/2018 3:32:16.178 PM","2.504273772472520","0.494993984058965"
"8967","03/08/2018 3:32:16.180 PM","2.460317726945500","0.493528782506473"
"8968","03/08/2018 3:32:16.182 PM","2.565323835704480","0.492551981471479"
"8969","03/08/2018 3:32:16.184 PM","2.567765838233750","0.492551981471479"
"8970","03/08/2018 3:32:16.186 PM","2.531135800294580","0.490598379401490"
"8971","03/08/2018 3:32:16.188 PM","2.492063759826120","0.489133177848998"
"8972","03/08/2018 3:32:16.190 PM","2.460317726945500","0.487667976296507"
"8973","03/08/2018 3:32:16.192 PM","2.565323835704480","0.485225973709021"
"8974","03/08/2018 3:32:16.194 PM","2.567765838233750","0.483760772156529"
"8975","03/08/2018 3:32:16.196 PM","2.518925787648190","0.482295570604037"
"8976","03/08/2018 3:32:16.198 PM","2.484737752238290","0.480830369051546"
"8977","03/08/2018 3:32:16.200 PM","2.443223709240560","0.480341968534049"
"8978","03/08/2018 3:32:16.202 PM","2.592185863526540","0.479853568016551"
"8979","03/08/2018 3:32:16.204 PM","2.553113823058080","0.477411565429065"
"8980","03/08/2018 3:32:16.206 PM","2.511599780060350","0.477899965946563"
"8981","03/08/2018 3:32:16.208 PM","2.477411744650450","0.478388366464060"
"8982","03/08/2018 3:32:16.210 PM","2.504273772472520","0.478388366464060"
"8983","03/08/2018 3:32:16.212 PM","2.584859855938700","0.479365167499054"
"8984","03/08/2018 3:32:16.214 PM","2.557997828116640","0.480830369051546"
"8985","03/08/2018 3:32:16.216 PM","2.518925787648190","0.479853568016551"
"8986","03/08/2018 3:32:16.218 PM","2.492063759826120","0.482783971121535"
"8987","03/08/2018 3:32:16.220 PM","2.452991719357670","0.483760772156529"
"8988","03/08/2018 3:32:16.222 PM","2.560439830645920","0.487667976296507"
"8989","03/08/2018 3:32:16.224 PM","2.550671820528810","0.488644777331501"
"8990","03/08/2018 3:32:16.226 PM","2.509157777531070","0.491086779918987"
"8991","03/08/2018 3:32:16.228 PM","2.523809792706740","0.494505583541468"
"8992","03/08/2018 3:32:16.230 PM","2.934066217625510","0.494017183023971"
"8993","03/08/2018 3:32:16.232 PM","2.968254253035410","0.497924387163948"
"8994","03/08/2018 3:32:16.234 PM","2.548229817999530","0.498901188198943"
"8995","03/08/2018 3:32:16.236 PM","2.465201732004060","0.497924387163948"
"8996","03/08/2018 3:32:16.238 PM","2.518925787648190","0.495970785093959"
"8997","03/08/2018 3:32:16.240 PM","2.572649843292310","0.495970785093959"
"8998","03/08/2018 3:32:16.242 PM","2.514041782589630","0.493528782506473"
"8999","03/08/2018 3:32:16.244 PM","2.484737752238290","0.494017183023971"
"9000","03/08/2018 3:32:16.246 PM","2.450549716828390","0.494017183023971"
"9001","03/08/2018 3:32:16.248 PM","2.582417853409420","0.494017183023971"
"9002","03/08/2018 3:32:16.250 PM","2.562881833175200","0.491086779918987"
"9003","03/08/2018 3:32:16.252 PM","2.528693797765300","0.489621578366496"
"9004","03/08/2018 3:32:16.254 PM","2.484737752238290","0.488156376814004"
"9005","03/08/2018 3:32:16.256 PM","2.448107714299110","0.486202774744015"
"9006","03/08/2018 3:32:16.258 PM","2.589743860997260","0.485225973709021"
"9007","03/08/2018 3:32:16.260 PM","2.543345812940970","0.482295570604037"
"9008","03/08/2018 3:32:16.262 PM","2.511599780060350","0.481318769569043"
"9009","03/08/2018 3:32:16.264 PM","2.467643734533340","0.480341968534049"
"9010","03/08/2018 3:32:16.266 PM","2.472527739591900","0.480830369051546"
"9011","03/08/2018 3:32:16.268 PM","2.587301858467980","0.479853568016551"
"9012","03/08/2018 3:32:16.270 PM","2.528693797765300","0.479853568016551"
"9013","03/08/2018 3:32:16.272 PM","2.499389767413960","0.481807170086540"
"9014","03/08/2018 3:32:16.274 PM","2.467643734533340","0.480830369051546"
"9015","03/08/2018 3:32:16.276 PM","2.440781706711280","0.482783971121535"
"9016","03/08/2018 3:32:16.278 PM","2.597069868585090","0.482783971121535"
"9017","03/08/2018 3:32:16.280 PM","2.553113823058080","0.485714374226518"
"9018","03/08/2018 3:32:16.282 PM","2.492063759826120","0.489621578366496"
"9019","03/08/2018 3:32:16.284 PM","2.455433721886950","0.490598379401490"
"9020","03/08/2018 3:32:16.286 PM","2.562881833175200","0.492551981471479"
"9021","03/08/2018 3:32:16.288 PM","2.570207840763030","0.493040381988976"
"9022","03/08/2018 3:32:16.290 PM","2.970696255564690","0.495482384576462"
"9023","03/08/2018 3:32:16.292 PM","2.848596129100770","0.496947586128954"
"9024","03/08/2018 3:32:16.294 PM","2.633699906524270","0.497435986646451"
"9025","03/08/2018 3:32:16.296 PM","2.553113823058080","0.497435986646451"
"9026","03/08/2018 3:32:16.298 PM","2.514041782589630","0.496947586128954"
"9027","03/08/2018 3:32:16.300 PM","2.467643734533340","0.494505583541468"
"9028","03/08/2018 3:32:16.302 PM","2.496947764884680","0.494017183023971"
"9029","03/08/2018 3:32:16.304 PM","2.579975850880150","0.494017183023971"
"9030","03/08/2018 3:32:16.306 PM","2.543345812940970","0.494505583541468"
"9031","03/08/2018 3:32:16.308 PM","2.496947764884680","0.494017183023971"
"9032","03/08/2018 3:32:16.310 PM","2.462759729474780","0.491086779918987"
"9033","03/08/2018 3:32:16.312 PM","2.582417853409420","0.489133177848998"
"9034","03/08/2018 3:32:16.314 PM","2.548229817999530","0.486691175261512"
"9035","03/08/2018 3:32:16.316 PM","2.499389767413960","0.486691175261512"
"9036","03/08/2018 3:32:16.318 PM","2.465201732004060","0.483760772156529"
"9037","03/08/2018 3:32:16.320 PM","2.523809792706740","0.482783971121535"
"9038","03/08/2018 3:32:16.322 PM","2.575091845821590","0.481807170086540"
"9039","03/08/2018 3:32:16.324 PM","2.531135800294580","0.482295570604037"
"9040","03/08/2018 3:32:16.326 PM","2.477411744650450","0.480830369051546"
"9041","03/08/2018 3:32:16.328 PM","2.448107714299110","0.480830369051546"
"9042","03/08/2018 3:32:16.330 PM","2.599511871114370","0.481807170086540"
"9043","03/08/2018 3:32:16.332 PM","2.545787815470250","0.480830369051546"
"9044","03/08/2018 3:32:16.334 PM","2.504273772472520","0.481807170086540"
"9045","03/08/2018 3:32:16.336 PM","2.455433721886950","0.483760772156529"
"9046","03/08/2018 3:32:16.338 PM","2.560439830645920","0.485225973709021"
"9047","03/08/2018 3:32:16.340 PM","2.550671820528810","0.486202774744015"
"9048","03/08/2018 3:32:16.342 PM","2.504273772472520","0.488156376814004"
"9049","03/08/2018 3:32:16.344 PM","2.460317726945500","0.490109978883993"
"9050","03/08/2018 3:32:16.346 PM","2.511599780060350","0.491575180436485"
"9051","03/08/2018 3:32:16.348 PM","2.594627866055820","0.495482384576462"
"9052","03/08/2018 3:32:16.350 PM","3.007326293503870","0.494017183023971"
"9053","03/08/2018 3:32:16.352 PM","2.865690146805720","0.497435986646451"
"9054","03/08/2018 3:32:16.354 PM","2.614163886290040","0.500366389751434"
"9055","03/08/2018 3:32:16.356 PM","2.565323835704480","0.498412787681445"
"9056","03/08/2018 3:32:16.358 PM","2.528693797765300","0.497924387163948"
"9057","03/08/2018 3:32:16.360 PM","2.494505762355400","0.494993984058965"
"9058","03/08/2018 3:32:16.362 PM","2.450549716828390","0.494505583541468"
"9059","03/08/2018 3:32:16.364 PM","2.597069868585090","0.494505583541468"
"9060","03/08/2018 3:32:16.366 PM","2.538461807882410","0.494993984058965"
"9061","03/08/2018 3:32:16.368 PM","2.504273772472520","0.492551981471479"
"9062","03/08/2018 3:32:16.370 PM","2.465201732004060","0.492551981471479"
"9063","03/08/2018 3:32:16.372 PM","2.543345812940970","0.490598379401490"
"9064","03/08/2018 3:32:16.374 PM","2.567765838233750","0.488156376814004"
"9065","03/08/2018 3:32:16.376 PM","2.536019805353130","0.486202774744015"
"9066","03/08/2018 3:32:16.378 PM","2.499389767413960","0.486202774744015"
"9067","03/08/2018 3:32:16.380 PM","2.450549716828390","0.483760772156529"
"9068","03/08/2018 3:32:16.382 PM","2.570207840763030","0.485225973709021"
"9069","03/08/2018 3:32:16.384 PM","2.562881833175200","0.481318769569043"
"9070","03/08/2018 3:32:16.386 PM","2.511599780060350","0.482783971121535"
"9071","03/08/2018 3:32:16.388 PM","2.477411744650450","0.482783971121535"
"9072","03/08/2018 3:32:16.390 PM","2.443223709240560","0.482295570604037"
"9073","03/08/2018 3:32:16.392 PM","2.601953873643650","0.481807170086540"
"9074","03/08/2018 3:32:16.394 PM","2.553113823058080","0.481807170086540"
"9075","03/08/2018 3:32:16.396 PM","2.496947764884680","0.482783971121535"
"9076","03/08/2018 3:32:16.398 PM","2.455433721886950","0.485225973709021"
"9077","03/08/2018 3:32:16.400 PM","2.555555825587360","0.487667976296507"
"9078","03/08/2018 3:32:16.402 PM","2.560439830645920","0.489133177848998"
"9079","03/08/2018 3:32:16.404 PM","2.518925787648190","0.491575180436485"
"9080","03/08/2018 3:32:16.406 PM","2.467643734533340","0.492063580953982"
"9081","03/08/2018 3:32:16.408 PM","2.472527739591900","0.496947586128954"
"9082","03/08/2018 3:32:16.410 PM","3.058608346618710","0.496459185611457"
"9083","03/08/2018 3:32:16.412 PM","2.897436179686340","0.498412787681445"
"9084","03/08/2018 3:32:16.414 PM","2.487179754767570","0.499877989233937"
"9085","03/08/2018 3:32:16.416 PM","2.572649843292310","0.500854790268932"
"9086","03/08/2018 3:32:16.418 PM","2.555555825587360","0.498901188198943"
"9087","03/08/2018 3:32:16.420 PM","2.521367790177460","0.495970785093959"
"9088","03/08/2018 3:32:16.422 PM","2.482295749709010","0.494993984058965"
"9089","03/08/2018 3:32:16.424 PM","2.504273772472520","0.494505583541468"
"9090","03/08/2018 3:32:16.426 PM","2.589743860997260","0.494017183023971"
"9091","03/08/2018 3:32:16.428 PM","2.565323835704480","0.494505583541468"
"9092","03/08/2018 3:32:16.430 PM","2.511599780060350","0.492063580953982"
"9093","03/08/2018 3:32:16.432 PM","2.477411744650450","0.489621578366496"
"9094","03/08/2018 3:32:16.434 PM","2.452991719357670","0.488156376814004"
"9095","03/08/2018 3:32:16.436 PM","2.594627866055820","0.486202774744015"
"9096","03/08/2018 3:32:16.438 PM","2.543345812940970","0.482783971121535"
"9097","03/08/2018 3:32:16.440 PM","2.516483785118910","0.482783971121535"
"9098","03/08/2018 3:32:16.442 PM","2.479853747179730","0.483760772156529"
"9099","03/08/2018 3:32:16.444 PM","2.499389767413960","0.483760772156529"
"9100","03/08/2018 3:32:16.446 PM","2.575091845821590","0.482783971121535"
"9101","03/08/2018 3:32:16.448 PM","2.545787815470250","0.480830369051546"
"9102","03/08/2018 3:32:16.450 PM","2.504273772472520","0.482295570604037"
"9103","03/08/2018 3:32:16.452 PM","2.477411744650450","0.485714374226518"
"9104","03/08/2018 3:32:16.454 PM","2.462759729474780","0.483272371639032"
"9105","03/08/2018 3:32:16.456 PM","2.582417853409420","0.485225973709021"
"9106","03/08/2018 3:32:16.458 PM","2.550671820528810","0.485714374226518"
"9107","03/08/2018 3:32:16.460 PM","2.492063759826120","0.486691175261512"
"9108","03/08/2018 3:32:16.462 PM","2.455433721886950","0.489133177848998"
"9109","03/08/2018 3:32:16.464 PM","2.538461807882410","0.491575180436485"
"9110","03/08/2018 3:32:16.466 PM","2.560439830645920","0.493040381988976"
"9111","03/08/2018 3:32:16.468 PM","2.572649843292310","0.495482384576462"
"9112","03/08/2018 3:32:16.470 PM","2.973138258093970","0.496947586128954"
"9113","03/08/2018 3:32:16.472 PM","2.914530197391290","0.499389588716440"
"9114","03/08/2018 3:32:16.474 PM","2.594627866055820","0.500366389751434"
"9115","03/08/2018 3:32:16.476 PM","2.509157777531070","0.500854790268932"
"9116","03/08/2018 3:32:16.478 PM","2.457875724416230","0.501831591303926"
"9117","03/08/2018 3:32:16.480 PM","2.592185863526540","0.496947586128954"
"9118","03/08/2018 3:32:16.482 PM","2.543345812940970","0.496947586128954"
"9119","03/08/2018 3:32:16.484 PM","2.509157777531070","0.496947586128954"
"9120","03/08/2018 3:32:16.486 PM","2.452991719357670","0.496947586128954"
"9121","03/08/2018 3:32:16.488 PM","2.589743860997260","0.495482384576462"
"9122","03/08/2018 3:32:16.490 PM","2.548229817999530","0.494017183023971"
